record_id,section,priority,year,title,publication_status,status_category,venue,identifier,verification_source,bibliography_eligibility,note_quality,evidence_readiness,pages,canonical_status_detail,final_exclusion_reason
481,S5.3,P1,2025,Agent S2 A Compositional Generalist-Specialist Framework for Computer Use Agents,Published,Archival published,COLM,arXiv:2504.00906,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
482,S5.3,P1,2026,WebRollback Enhancing Web Agents with Explicit Rollback Mechanisms,Published,Archival published,Proceedings of EACL (Short Papers),https://doi.org/10.18653/v1/2026.eacl-short.12,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
483,S5.3,P1,2025,AGENTOCCAM- A Simple Yet Strong Baseline for LLM-Based Web Agents,Published,Archival published,International Conference on Learning Representations,arXiv:2410.13825,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
484,S5.3,P1,2025,WebDreamer- Is Your LLM Secretly a World Model of the Internet Model-Based Planning for Web Agents,Published,Archival published,TMLR,arXiv:2411.06559,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
485,S5.3,P1,2025,WebCoT Enhancing Web Agent Reasoning by Reconstructing Chain-of-Thought in Reflection Branching and Rollback,Published,Archival published,Findings of EMNLP,arXiv:2505.20013,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
486,S5.3,P1,2025,WebSailor Navigating Super-human Reasoning for Web Agent,Preprint,Preprint/technical report,arXiv preprint arXiv:2507.02592,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
487,S5.3,P1,2025,AgentFold- Long-Horizon Web Agents with Proactive Context Management,Preprint,Preprint/technical report,arXiv preprint arXiv:2510.24699,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
488,S5.3,P1,2025,WebDART- Dynamic Decomposition and Re-planning for Complex Web Tasks,Preprint,Preprint/technical report,arXiv preprint arXiv:2510.06587,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
489,S5.3,P1,2026,WebAnchor- Anchoring Agent Planning to Stabilize Long-Horizon Web Reasoning,Published,Archival published,Findings of ACL,https://doi.org/10.18653/v1/2026.findings-acl.2058,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
490,S5.3,P1,2025,Tree Search for Language Model Agents,Published,Archival published,TMLR,arXiv:2407.01476,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
491,S5.3,P2,2024,HEAP- HIERARCHICAL POLICIES FOR,Accepted,Archival accepted,COLM 2024,https://openreview.net/forum?id=5fg0VtRxgi; 2310.03720,External venue audit: compass_artifact_wf-d28261fe-4e0d-53d9-9225-a8a9fe0f3b8a_text_markdown.md,Eligible if cited,B,Ready for claim-level use,,,
492,S5.3,P2,2024,LASER- LLM Agent with State-Space Exploration for Web Navigation,Preprint (workshop only),Preprint/technical report,,2309.08172,External venue audit: compass_artifact_wf-d28261fe-4e0d-53d9-9225-a8a9fe0f3b8a_text_markdown.md,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
493,S5.3,P2,2024,TRAD: Enhancing LLM Agents with Step-Wise Thought Retrieval and Aligned Decision,Published,Archival published,"Proceedings of the 47th International ACM SIGIR Conference on Research and Development in Information Retrieval (SIGIR 2024), pages 3–13",https://doi.org/10.1145/3626772.3657788,https://dl.acm.org/doi/10.1145/3626772.3657788,Eligible if cited,Missing,Needs paper-specific evidence note,,Published - archival conference paper,
494,S5.3,P2,2024,Latent State Estimation Helps UI Agents to Reason,Preprint-only,Preprint/technical report,,2405.11120,External venue audit: compass_artifact_wf-ff807bfc-4f1e-5eb3-9b2e-e812ae5796a1_text_markdown.md,Not eligible under strict journal rule,Missing,Supplementary landscape only under strict WWW rule,,,
495,S5.3,P2,2025,WebPilot- A Versatile and Autonomous Multi-Agent System for Web Task Execution with Strategic Exploration,Published,Archival published,Proceedings of AAAI,arXiv:2408.15978,Verified in ACM survey,Eligible if cited,B,Ready for claim-level use,,,
496,S5.3,P2,2025,OSCAR: Operating System Control via State-Aware Reasoning and Re-Planning,Published,Archival published,International Conference on Learning Representations (ICLR 2025),https://openreview.net/forum?id=VuTrZzrPfn,https://openreview.net/forum?id=VuTrZzrPfn,Eligible if cited,Missing,Needs paper-specific evidence note,,Published - archival conference paper,
497,S5.3,P2,2025,ExACT Teaching AI Agents to Explore with Reflective-MCTS and Exploratory Learning,Published,Archival published,International Conference on Learning Representations,arXiv:2410.02052,Verified in ACM survey,Eligible if cited,B,Ready for claim-level use,,,
498,S5.3,P2,2025,MOBA: Multifaceted Memory-Enhanced Adaptive Planning for Efficient Mobile Task Automation,Published,Archival published,"Proceedings of the 2025 Conference of the Nations of the Americas Chapter of the ACL: Human Language Technologies, System Demonstrations",https://doi.org/10.18653/v1/2025.naacl-demo.43,https://aclanthology.org/2025.naacl-demo.43/,Eligible if cited,Missing,Needs paper-specific evidence note,,Published - archival system-demonstration paper,
499,S5.3,P2,2024,PAFFA- Premeditated Actions For Fast Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2412.07958,,Verified in ACM survey,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
500,S5.3,P2,2025,Guiding VLM Agents with Process Rewards at Inference Time for GUI Navigation,Preprint-only,Preprint/technical report,,2504.16073,External venue audit: compass_artifact_wf-ff807bfc-4f1e-5eb3-9b2e-e812ae5796a1_text_markdown.md,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
501,S5.3,P2,2025,Inducing Programmatic Skills for Agentic Tasks,Published,Archival published,COLM,arXiv:2504.06821,Verified in ACM survey,Eligible if cited,B,Ready for claim-level use,,,
502,S5.3,P2,2025,InfiGUI-R1 Advancing Multimodal GUI Agents from Reactive Actors to Deliberative Reasoners,Preprint,Preprint/technical report,arXiv preprint arXiv:2504.14239,,Verified in ACM survey,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
503,S5.3,P2,2025,BacktrackAgent Enhancing GUI Agent with Error Detection and Backtracking Mechanism,Published,Archival published,Proceedings of EMNLP,arXiv:2505.20660,Verified in ACM survey,Eligible if cited,B,Ready for claim-level use,,,
504,S5.3,P2,2024,SteP- Stacked LLM Policies for Web Actions,Published,Archival published,First COLM,arXiv:2310.03720,Verified in ACM survey,Eligible if cited,B,Ready for claim-level use,,,
505,S5.3,P2,2025,Thinking vs. Doing- Agents that Reason by Scaling Test-Time Interaction,Accepted,Archival accepted,NeurIPS 2025 (poster),neurips.cc/virtual/2025/130833 (OpenReview un1TRwNgiv); 2506.07976,External venue audit: compass_artifact_wf-66bb940a-379a-5795-bc36-a71c71b8cc78_text_markdown.md,Eligible if cited,B,Ready for claim-level use,,,
506,S5.3,P2,2025,"R2D2- Remembering, Replaying and Dynamic Decision Making with a Reflective Agentic Memory",Published,Archival published,Proceedings of ACL (Long Papers),arXiv:2501.12485,Verified in ACM survey,Eligible if cited,B,Ready for claim-level use,,,
507,S5.3,P2,2025,Web-CogReasoner- Towards Knowledge-Induced Cognitive Reasoning for Web Agents,Preprint-only,Preprint/technical report,,2508.01858,External venue audit: compass_artifact_wf-ff807bfc-4f1e-5eb3-9b2e-e812ae5796a1_text_markdown.md,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
508,S5.3,P2,2025,ReSum- Unlocking Long-Horizon Search Intelligence via Context Summarization,Preprint,Preprint/technical report,arXiv preprint arXiv:2509.13313,,Verified in ACM survey,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
509,S5.3,P2,2025,AgentProg- Empowering Long-Horizon GUI Agents with Program-Guided Context Management,Preprint-only,Preprint/technical report,,2512.10371,External venue audit: compass_artifact_wf-ff807bfc-4f1e-5eb3-9b2e-e812ae5796a1_text_markdown.md,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
510,S5.3,P2,2025,Web World Models,Preprint,Preprint/technical report,arXiv preprint arXiv:2512.23676,,Verified in ACM survey,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
511,S5.3,P2,2026,"Agent Alpha- Tree Search Unifying Generation, Exploration and Evaluation for Computer-Use Agents",Preprint,Preprint/technical report,arXiv preprint arXiv:2602.02995,arXiv:2602.02995,Verified in final SLR bibliography,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
512,S5.3,P2,2026,World-Model-Augmented Web Agents with Action Correction,Preprint,Preprint/technical report,arXiv preprint arXiv:2602.15384,,Verified in ACM survey,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
513,S5.3,P2,2026,AI Planning Framework for LLM-Based Web Agents,Preprint-only,Preprint/technical report,,2603.12710,External venue audit: compass_artifact_wf-ff807bfc-4f1e-5eb3-9b2e-e812ae5796a1_text_markdown.md,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
514,S5.3,P2,2026,MANGO- Multi-Agent Web Navigation via Global-View Optimization,Published,Archival published,Proceedings of ACL,arXiv:2604.18779,Verified in ACM survey,Eligible if cited,B,Ready for claim-level use,,,
515,S5.3,P2,2026,WebXSkill- Skill Learning for Autonomous Web Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2604.13318,,Verified in ACM survey,Not eligible under strict journal rule,B,Supplementary landscape only under strict WWW rule,,,
516,S5.3,P3,2024,Can Language Models Serve as Text-Based World Simulators,Published,Archival published,Proceedings of ACL (Short Papers),https://doi.org/10.18653/v1/2024.acl-short.1,Verified in ACM survey,Eligible if cited,B,Ready for claim-level use,,,
517,S5.4,P0,2025,WebRL- Training LLM Web Agents via Self-Evolving Online Curriculum Reinforcement Learning,Published,Archival published,International Conference on Learning Representations,arXiv:2411.02337,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
518,S5.4,P1,2024,Multimodal Web Navigation with Instruction-Finetuned Foundation Models,Published,Archival published,International Conference on Learning Representations,arXiv:2305.11854,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
519,S5.4,P1,2024,WILBUR- Adaptive In-Context Learning for Robust and Accurate Web Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2404.05902,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
520,S5.4,P1,2024,Agent Q Advanced Reasoning and Learning for Autonomous AI Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2408.07199,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
521,S5.4,P1,2025,Agent Workflow Memory,Published,Archival published,Proceedings of the 42nd International Conference on Machine Learning,arXiv:2409.07429,Verified in final SLR bibliography,Eligible if cited,A,Ready for claim-level use,,,
522,S5.4,P1,2024,From Context to Action- Analysis of the Impact of State Representation and Context on the Generalization of Multi-Turn Web Navigation Agents,Published workshop paper,Workshop/conditional,NeurIPS 2024 Workshop on Open-World Agents,arXiv:2409.13701,Verified in final SLR bibliography,Conditional - verify archival proceedings,A,Context only; verify archival status,,,
523,S5.4,P1,2024,NNetscape Navigator- Complex Demonstrations for Web Agents Without a Demonstrator,Preprint-only,Preprint/technical report,arXiv (ICLR 2025 submission withdrawn),2410.02907,External venue audit: compass_artifact_wf-66bb940a-379a-5795-bc36-a71c71b8cc78_text_markdown.md,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
524,S5.4,P1,2025,"OpenWebVoyager- Building Multimodal Web Agents via Iterative Real-World Exploration, Feedback and Optimization",Published,Archival published,Proceedings of ACL (Long Papers),arXiv:2410.19609,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
525,S5.4,P1,2024,Large Language Models Can Self-Improve At Web Agent Tasks,Preprint,Preprint/technical report,arXiv preprint arXiv:2405.20309,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
526,S5.4,P1,2025,NNetNav Unsupervised Learning of Browser Agents Through Environment Interaction in the Wild,Published workshop paper,Workshop/conditional,"Self-Improving Foundation Models Workshop, ICLR 2025",arXiv:2410.02907,Verified in ACM survey,Conditional - verify archival proceedings,A,Context only; verify archival status,,,
527,S5.4,P1,2025,AdaptAgent Adapting Multimodal Web Agents with Few-Shot Learning from Human Demonstrations,Published,Archival published,Proceedings of ACL (Long Papers),https://doi.org/10.18653/v1/2025.acl-long.1008,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
528,S5.4,P1,2024,ScribeAgent- Towards Specialized Web Agents Using Production-Scale Workflow Data,Preprint,Preprint/technical report,arXiv preprint arXiv:2411.15004,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
529,S5.4,P1,2025,AgentTrek Agent Trajectory Synthesis via Guiding Replay with Web Tutorials,Published,Archival published,International Conference on Learning Representations,arXiv:2412.09605,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
530,S5.4,P1,2025,AgentRefine Enhancing Agent Generalization through Refinement Tuning,Published,Archival published,International Conference on Learning Representations,arXiv:2501.01702,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
531,S5.4,P1,2025,GUI-R1 A Generalist R1-Style Vision-Language Action Model For GUI Agents,Preprint,Preprint/technical report,arXiv preprint arXiv:2504.10458,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
532,S5.4,P1,2025,SkillWeaver Web Agents can Self-Improve by Discovering and Honing Skills,Preprint,Preprint/technical report,arXiv preprint arXiv:2504.07079,,Verified in ACM survey,Not eligible under strict journal rule,A,Supplementary landscape only under strict WWW rule,,,
533,S5.4,P1,2025,WebEvolver Enhancing Web Agent Self-Improvement with Coevolving World Model,Published,Archival published,Proceedings of EMNLP,https://doi.org/10.18653/v1/2025.emnlp-main.454,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
534,S5.4,P1,2025,Explorer- Scaling Exploration-driven Web Trajectory Synthesis for Multimodal Web Agents,Published,Archival published,Findings of ACL,https://doi.org/10.18653/v1/2025.findings-acl.326,Verified in ACM survey,Eligible if cited,A,Ready for claim-level use,,,
